127.0.0.1 - - [16/Feb/2017:15:23:19 +0600] "GET /plugins/lightbox/js/lightbox.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:19 +0600] "GET /js/bootstrap.min.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /css/jslider.blue.css HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /css/jslider.round.css HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /css/jslider.round.plastic.css HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /css/jslider.css HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /css/jslider.plastic.css HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /js/jshashtable-2.1_src.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /js/jquery.maskedinput.min.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /js/jquery.numberformatter-1.2.3.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /js/script.js?v=4.6 HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/people/boi.jpg HTTP/1.1" 200 45155
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/logo-white.svg HTTP/1.1" 200 4666
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/icons/link-arrow.png HTTP/1.1" 200 170
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/icons/menu_shop2.svg HTTP/1.1" 200 1798
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/icons/menu_accounting2.svg HTTP/1.1" 200 4574
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/icons/menu_payments2.png HTTP/1.1" 200 18830
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/icons/menu_loans.svg HTTP/1.1" 200 2837
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/icons/menu_deposits2.svg HTTP/1.1" 200 3630
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/icons/menu_insurance.svg HTTP/1.1" 200 1289
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/home-banner-card1.png HTTP/1.1" 200 104715
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/min-logo.png HTTP/1.1" 200 208905
127.0.0.1 - - [16/Feb/2017:15:23:20 +0600] "GET /public/img/icons/refresh-icon-black.svg HTTP/1.1" 200 1621
